array,site,camera_days,species,detections,presence
LU1,LU1_13,455,caribou,0,0
LU1,LU1_13,455,cougar,0,0
LU1,LU1_13,455,coyote,20,1
LU1,LU1_13,455,fisher,6,1
LU1,LU1_13,455,grey wolf,0,0
LU1,LU1_13,455,lynx,0,0
LU1,LU1_13,455,moose,15,1
LU1,LU1_13,455,red fox,0,0
LU1,LU1_13,455,red squirrel,0,0
LU1,LU1_13,455,snowshoe hare,0,0
LU1,LU1_13,455,white-tailed deer,138,1
LU1,LU1_13,455,wolverine,0,0
LU1,LU1_22,449,black bear,12,1
LU1,LU1_22,449,caribou,0,0
LU1,LU1_22,449,cougar,1,1
LU1,LU1_22,449,coyote,27,1
LU1,LU1_22,449,fisher,6,1
LU1,LU1_22,449,grey wolf,0,0
LU1,LU1_22,449,lynx,1,1
LU1,LU1_22,449,moose,1,1
LU1,LU1_22,449,red fox,0,0
LU1,LU1_22,449,red squirrel,39,1
LU1,LU1_22,449,snowshoe hare,25,1
LU1,LU1_22,449,white-tailed deer,42,1
LU1,LU1_22,449,wolverine,0,0
LU1,LU1_25,450,black bear,28,1
LU1,LU1_25,450,caribou,0,0
LU1,LU1_25,450,cougar,0,0
LU1,LU1_25,450,coyote,13,1
LU1,LU1_25,450,fisher,1,1
LU1,LU1_25,450,grey wolf,0,0
LU1,LU1_25,450,lynx,1,1
LU1,LU1_25,450,moose,0,0
LU1,LU1_25,450,red fox,0,0
LU1,LU1_25,450,red squirrel,1,1
LU1,LU1_25,450,snowshoe hare,2,1
LU1,LU1_25,450,white-tailed deer,75,1
LU1,LU1_25,450,wolverine,0,0
LU1,LU1_27,454,black bear,5,1
LU1,LU1_27,454,caribou,0,0
LU1,LU1_27,454,cougar,0,0
LU1,LU1_27,454,coyote,41,1
LU1,LU1_27,454,fisher,1,1
LU1,LU1_27,454,grey wolf,1,1
LU1,LU1_27,454,lynx,0,0
LU1,LU1_27,454,moose,2,1
LU1,LU1_27,454,red fox,0,0
LU1,LU1_27,454,red squirrel,134,1
LU1,LU1_27,454,snowshoe hare,4,1
LU1,LU1_27,454,white-tailed deer,89,1
LU1,LU1_27,454,wolverine,0,0
LU1,LU1_30,455,black bear,14,1
LU1,LU1_30,455,caribou,0,0
LU1,LU1_30,455,cougar,0,0
LU1,LU1_30,455,coyote,0,0
LU1,LU1_30,455,fisher,1,1
LU1,LU1_30,455,grey wolf,0,0
LU1,LU1_30,455,lynx,0,0
LU1,LU1_30,455,moose,7,1
LU1,LU1_30,455,red fox,0,0
LU1,LU1_30,455,red squirrel,0,0
LU1,LU1_30,455,snowshoe hare,0,0
LU1,LU1_30,455,white-tailed deer,23,1
LU1,LU1_30,455,wolverine,0,0
LU1,LU1_32,451,black bear,25,1
LU1,LU1_32,451,caribou,0,0
LU1,LU1_32,451,cougar,0,0
LU1,LU1_32,451,coyote,24,1
LU1,LU1_32,451,fisher,0,0
LU1,LU1_32,451,grey wolf,0,0
LU1,LU1_32,451,lynx,0,0
LU1,LU1_32,451,moose,2,1
LU1,LU1_32,451,red fox,9,1
LU1,LU1_32,451,red squirrel,47,1
LU1,LU1_32,451,snowshoe hare,63,1
LU1,LU1_32,451,white-tailed deer,28,1
LU1,LU1_32,451,wolverine,0,0
LU1,LU1_36,451,black bear,19,1
LU1,LU1_36,451,caribou,0,0
LU1,LU1_36,451,cougar,0,0
LU1,LU1_36,451,coyote,6,1
LU1,LU1_36,451,fisher,3,1
LU1,LU1_36,451,grey wolf,0,0
LU1,LU1_36,451,lynx,2,1
LU1,LU1_36,451,moose,0,0
LU1,LU1_36,451,red fox,0,0
LU1,LU1_36,451,red squirrel,5,1
LU1,LU1_36,451,snowshoe hare,9,1
LU1,LU1_36,451,white-tailed deer,18,1
LU1,LU1_36,451,wolverine,0,0
LU1,LU1_40,434,black bear,13,1
LU1,LU1_40,434,caribou,0,0
LU1,LU1_40,434,cougar,0,0
LU1,LU1_40,434,coyote,19,1
LU1,LU1_40,434,fisher,4,1
LU1,LU1_40,434,grey wolf,0,0
LU1,LU1_40,434,lynx,1,1
LU1,LU1_40,434,moose,4,1
LU1,LU1_40,434,red fox,0,0
LU1,LU1_40,434,red squirrel,3,1
LU1,LU1_40,434,snowshoe hare,27,1
LU1,LU1_40,434,white-tailed deer,40,1
LU1,LU1_40,434,wolverine,0,0
LU1,LU1_41,453,black bear,6,1
LU1,LU1_41,453,caribou,0,0
LU1,LU1_41,453,cougar,0,0
LU1,LU1_41,453,coyote,11,1
LU1,LU1_41,453,fisher,0,0
LU1,LU1_41,453,grey wolf,1,1
LU1,LU1_41,453,lynx,0,0
LU1,LU1_41,453,moose,4,1
LU1,LU1_41,453,red fox,3,1
LU1,LU1_41,453,red squirrel,6,1
LU1,LU1_41,453,snowshoe hare,31,1
LU1,LU1_41,453,white-tailed deer,107,1
LU1,LU1_41,453,wolverine,0,0
LU1,LU1_43,449,black bear,3,1
LU1,LU1_43,449,caribou,0,0
LU1,LU1_43,449,cougar,0,0
LU1,LU1_43,449,coyote,22,1
LU1,LU1_43,449,fisher,2,1
LU1,LU1_43,449,grey wolf,0,0
LU1,LU1_43,449,lynx,1,1
LU1,LU1_43,449,moose,2,1
LU1,LU1_43,449,red fox,0,0
LU1,LU1_43,449,red squirrel,8,1
LU1,LU1_43,449,snowshoe hare,63,1
LU1,LU1_43,449,white-tailed deer,43,1
LU1,LU1_43,449,wolverine,0,0
LU1,LU1_44,452,black bear,2,1
LU1,LU1_44,452,caribou,0,0
LU1,LU1_44,452,cougar,0,0
LU1,LU1_44,452,coyote,21,1
LU1,LU1_44,452,fisher,8,1
LU1,LU1_44,452,grey wolf,0,0
LU1,LU1_44,452,lynx,0,0
LU1,LU1_44,452,moose,0,0
LU1,LU1_44,452,red fox,7,1
LU1,LU1_44,452,red squirrel,85,1
LU1,LU1_44,452,snowshoe hare,32,1
LU1,LU1_44,452,white-tailed deer,41,1
LU1,LU1_44,452,wolverine,0,0
LU1,LU1_45,450,black bear,5,1
LU1,LU1_45,450,caribou,0,0
LU1,LU1_45,450,cougar,1,1
LU1,LU1_45,450,coyote,7,1
LU1,LU1_45,450,fisher,2,1
LU1,LU1_45,450,grey wolf,0,0
LU1,LU1_45,450,lynx,3,1
LU1,LU1_45,450,moose,1,1
LU1,LU1_45,450,red fox,0,0
LU1,LU1_45,450,red squirrel,0,0
LU1,LU1_45,450,snowshoe hare,12,1
LU1,LU1_45,450,white-tailed deer,84,1
LU1,LU1_45,450,wolverine,0,0
LU1,LU1_46,449,black bear,3,1
LU1,LU1_46,449,caribou,0,0
LU1,LU1_46,449,cougar,1,1
LU1,LU1_46,449,coyote,43,1
LU1,LU1_46,449,fisher,3,1
LU1,LU1_46,449,grey wolf,0,0
LU1,LU1_46,449,lynx,2,1
LU1,LU1_46,449,moose,0,0
LU1,LU1_46,449,red fox,0,0
LU1,LU1_46,449,red squirrel,35,1
LU1,LU1_46,449,snowshoe hare,42,1
LU1,LU1_46,449,white-tailed deer,58,1
LU1,LU1_46,449,wolverine,0,0
LU1,LU1_47,452,black bear,8,1
LU1,LU1_47,452,caribou,0,0
LU1,LU1_47,452,cougar,1,1
LU1,LU1_47,452,coyote,37,1
LU1,LU1_47,452,fisher,2,1
LU1,LU1_47,452,grey wolf,0,0
LU1,LU1_47,452,lynx,2,1
LU1,LU1_47,452,moose,4,1
LU1,LU1_47,452,red fox,16,1
LU1,LU1_47,452,red squirrel,27,1
LU1,LU1_47,452,snowshoe hare,229,1
LU1,LU1_47,452,white-tailed deer,68,1
LU1,LU1_47,452,wolverine,0,0
LU1,LU1_48,450,black bear,15,1
LU1,LU1_48,450,caribou,0,0
LU1,LU1_48,450,cougar,2,1
LU1,LU1_48,450,coyote,11,1
LU1,LU1_48,450,fisher,8,1
LU1,LU1_48,450,grey wolf,0,0
LU1,LU1_48,450,lynx,1,1
LU1,LU1_48,450,moose,0,0
LU1,LU1_48,450,red fox,0,0
LU1,LU1_48,450,red squirrel,13,1
LU1,LU1_48,450,snowshoe hare,3,1
LU1,LU1_48,450,white-tailed deer,73,1
LU1,LU1_48,450,wolverine,0,0
LU1,LU1_6,451,black bear,23,1
LU1,LU1_6,451,caribou,0,0
LU1,LU1_6,451,cougar,0,0
LU1,LU1_6,451,coyote,6,1
LU1,LU1_6,451,fisher,7,1
LU1,LU1_6,451,grey wolf,0,0
LU1,LU1_6,451,lynx,0,0
LU1,LU1_6,451,moose,4,1
LU1,LU1_6,451,red fox,0,0
LU1,LU1_6,451,red squirrel,3,1
LU1,LU1_6,451,snowshoe hare,7,1
LU1,LU1_6,451,white-tailed deer,44,1
LU1,LU1_6,451,wolverine,0,0
LU1,LU1_60,449,black bear,8,1
LU1,LU1_60,449,caribou,0,0
LU1,LU1_60,449,cougar,0,0
LU1,LU1_60,449,coyote,3,1
LU1,LU1_60,449,fisher,0,0
LU1,LU1_60,449,grey wolf,0,0
LU1,LU1_60,449,lynx,1,1
LU1,LU1_60,449,moose,3,1
LU1,LU1_60,449,red fox,0,0
LU1,LU1_60,449,red squirrel,0,0
LU1,LU1_60,449,snowshoe hare,6,1
LU1,LU1_60,449,white-tailed deer,83,1
LU1,LU1_60,449,wolverine,0,0
LU1,LU1_63,173,black bear,4,1
LU1,LU1_63,173,caribou,0,0
LU1,LU1_63,173,cougar,0,0
LU1,LU1_63,173,coyote,9,1
LU1,LU1_63,173,fisher,0,0
LU1,LU1_63,173,grey wolf,1,1
LU1,LU1_63,173,lynx,5,1
LU1,LU1_63,173,moose,5,1
LU1,LU1_63,173,red fox,0,0
LU1,LU1_63,173,red squirrel,35,1
LU1,LU1_63,173,snowshoe hare,0,0
LU1,LU1_63,173,white-tailed deer,23,1
LU1,LU1_63,173,wolverine,0,0
LU1,LU1_64,451,black bear,12,1
LU1,LU1_64,451,caribou,0,0
LU1,LU1_64,451,cougar,0,0
LU1,LU1_64,451,coyote,4,1
LU1,LU1_64,451,fisher,0,0
LU1,LU1_64,451,grey wolf,0,0
LU1,LU1_64,451,lynx,0,0
LU1,LU1_64,451,moose,1,1
LU1,LU1_64,451,red fox,0,0
LU1,LU1_64,451,red squirrel,0,0
LU1,LU1_64,451,snowshoe hare,0,0
LU1,LU1_64,451,white-tailed deer,78,1
LU1,LU1_64,451,wolverine,0,0
LU1,LU1_66,454,black bear,4,1
LU1,LU1_66,454,caribou,0,0
LU1,LU1_66,454,cougar,0,0
LU1,LU1_66,454,coyote,12,1
LU1,LU1_66,454,fisher,1,1
LU1,LU1_66,454,grey wolf,0,0
LU1,LU1_66,454,lynx,5,1
LU1,LU1_66,454,moose,16,1
LU1,LU1_66,454,red fox,0,0
LU1,LU1_66,454,red squirrel,143,1
LU1,LU1_66,454,snowshoe hare,57,1
LU1,LU1_66,454,white-tailed deer,78,1
LU1,LU1_66,454,wolverine,0,0
LU1,LU1_67,451,black bear,37,1
LU1,LU1_67,451,caribou,0,0
LU1,LU1_67,451,cougar,0,0
LU1,LU1_67,451,coyote,15,1
LU1,LU1_67,451,fisher,12,1
LU1,LU1_67,451,grey wolf,0,0
LU1,LU1_67,451,lynx,1,1
LU1,LU1_67,451,moose,2,1
LU1,LU1_67,451,red fox,6,1
LU1,LU1_67,451,red squirrel,48,1
LU1,LU1_67,451,snowshoe hare,105,1
LU1,LU1_67,451,white-tailed deer,48,1
LU1,LU1_67,451,wolverine,0,0
LU1,LU1_70,299,black bear,2,1
LU1,LU1_70,299,caribou,0,0
LU1,LU1_70,299,cougar,0,0
LU1,LU1_70,299,coyote,2,1
LU1,LU1_70,299,fisher,1,1
LU1,LU1_70,299,grey wolf,2,1
LU1,LU1_70,299,lynx,1,1
LU1,LU1_70,299,moose,2,1
LU1,LU1_70,299,red fox,1,1
LU1,LU1_70,299,red squirrel,10,1
LU1,LU1_70,299,snowshoe hare,5,1
LU1,LU1_70,299,white-tailed deer,55,1
LU1,LU1_70,299,wolverine,0,0
LU1,LU1_71,449,black bear,5,1
LU1,LU1_71,449,caribou,0,0
LU1,LU1_71,449,cougar,0,0
LU1,LU1_71,449,coyote,39,1
LU1,LU1_71,449,fisher,7,1
LU1,LU1_71,449,grey wolf,0,0
LU1,LU1_71,449,lynx,0,0
LU1,LU1_71,449,moose,0,0
LU1,LU1_71,449,red fox,0,0
LU1,LU1_71,449,red squirrel,28,1
LU1,LU1_71,449,snowshoe hare,5,1
LU1,LU1_71,449,white-tailed deer,37,1
LU1,LU1_71,449,wolverine,0,0
LU1,LU1_72,99,black bear,12,1
LU1,LU1_72,99,caribou,0,0
LU1,LU1_72,99,cougar,0,0
LU1,LU1_72,99,coyote,3,1
LU1,LU1_72,99,fisher,0,0
LU1,LU1_72,99,grey wolf,0,0
LU1,LU1_72,99,lynx,0,0
LU1,LU1_72,99,moose,0,0
LU1,LU1_72,99,red fox,0,0
LU1,LU1_72,99,red squirrel,0,0
LU1,LU1_72,99,snowshoe hare,1,1
LU1,LU1_72,99,white-tailed deer,24,1
LU1,LU1_72,99,wolverine,0,0
LU1,LU1_73,454,black bear,2,1
LU1,LU1_73,454,caribou,0,0
LU1,LU1_73,454,cougar,0,0
LU1,LU1_73,454,coyote,22,1
LU1,LU1_73,454,fisher,0,0
LU1,LU1_73,454,grey wolf,0,0
LU1,LU1_73,454,lynx,4,1
LU1,LU1_73,454,moose,10,1
LU1,LU1_73,454,red fox,0,0
LU1,LU1_73,454,red squirrel,11,1
LU1,LU1_73,454,snowshoe hare,188,1
LU1,LU1_73,454,white-tailed deer,19,1
LU1,LU1_73,454,wolverine,0,0
LU1,LU1_74,453,black bear,7,1
LU1,LU1_74,453,caribou,0,0
LU1,LU1_74,453,cougar,0,0
LU1,LU1_74,453,coyote,8,1
LU1,LU1_74,453,fisher,5,1
LU1,LU1_74,453,grey wolf,3,1
LU1,LU1_74,453,lynx,7,1
LU1,LU1_74,453,moose,0,0
LU1,LU1_74,453,red fox,1,1
LU1,LU1_74,453,red squirrel,4,1
LU1,LU1_74,453,snowshoe hare,48,1
LU1,LU1_74,453,white-tailed deer,47,1
LU1,LU1_74,453,wolverine,0,0
LU1,LU1_75,454,black bear,6,1
LU1,LU1_75,454,caribou,0,0
LU1,LU1_75,454,cougar,0,0
LU1,LU1_75,454,coyote,12,1
LU1,LU1_75,454,fisher,1,1
LU1,LU1_75,454,grey wolf,1,1
LU1,LU1_75,454,lynx,0,0
LU1,LU1_75,454,moose,0,0
LU1,LU1_75,454,red fox,0,0
LU1,LU1_75,454,red squirrel,1,1
LU1,LU1_75,454,snowshoe hare,16,1
LU1,LU1_75,454,white-tailed deer,28,1
LU1,LU1_75,454,wolverine,0,0
LU1,LU1_76,196,black bear,4,1
LU1,LU1_76,196,caribou,0,0
LU1,LU1_76,196,cougar,0,0
LU1,LU1_76,196,coyote,16,1
LU1,LU1_76,196,fisher,0,0
LU1,LU1_76,196,grey wolf,1,1
LU1,LU1_76,196,lynx,1,1
LU1,LU1_76,196,moose,1,1
LU1,LU1_76,196,red fox,2,1
LU1,LU1_76,196,red squirrel,1,1
LU1,LU1_76,196,snowshoe hare,17,1
LU1,LU1_76,196,white-tailed deer,27,1
LU1,LU1_76,196,wolverine,0,0
LU1,LU1_77,99,black bear,3,1
LU1,LU1_77,99,caribou,0,0
LU1,LU1_77,99,cougar,0,0
LU1,LU1_77,99,coyote,4,1
LU1,LU1_77,99,fisher,0,0
LU1,LU1_77,99,grey wolf,0,0
LU1,LU1_77,99,lynx,0,0
LU1,LU1_77,99,moose,0,0
LU1,LU1_77,99,red fox,0,0
LU1,LU1_77,99,red squirrel,0,0
LU1,LU1_77,99,snowshoe hare,0,0
LU1,LU1_77,99,white-tailed deer,4,1
LU1,LU1_77,99,wolverine,0,0
LU1,LU1_78,449,black bear,1,1
LU1,LU1_78,449,caribou,0,0
LU1,LU1_78,449,cougar,0,0
LU1,LU1_78,449,coyote,9,1
LU1,LU1_78,449,fisher,0,0
LU1,LU1_78,449,grey wolf,0,0
LU1,LU1_78,449,lynx,3,1
LU1,LU1_78,449,moose,1,1
LU1,LU1_78,449,red fox,0,0
LU1,LU1_78,449,red squirrel,0,0
LU1,LU1_78,449,snowshoe hare,9,1
LU1,LU1_78,449,white-tailed deer,16,1
LU1,LU1_78,449,wolverine,0,0
LU1,LU1_79,451,black bear,6,1
LU1,LU1_79,451,caribou,0,0
LU1,LU1_79,451,cougar,0,0
LU1,LU1_79,451,coyote,19,1
LU1,LU1_79,451,fisher,1,1
LU1,LU1_79,451,grey wolf,0,0
LU1,LU1_79,451,lynx,1,1
LU1,LU1_79,451,moose,0,0
LU1,LU1_79,451,red fox,0,0
LU1,LU1_79,451,red squirrel,2,1
LU1,LU1_79,451,snowshoe hare,91,1
LU1,LU1_79,451,white-tailed deer,10,1
LU1,LU1_79,451,wolverine,0,0
LU1,LU1_80,450,black bear,5,1
LU1,LU1_80,450,caribou,0,0
LU1,LU1_80,450,cougar,0,0
LU1,LU1_80,450,coyote,7,1
LU1,LU1_80,450,fisher,1,1
LU1,LU1_80,450,grey wolf,3,1
LU1,LU1_80,450,lynx,0,0
LU1,LU1_80,450,moose,0,0
LU1,LU1_80,450,red fox,1,1
LU1,LU1_80,450,red squirrel,0,0
LU1,LU1_80,450,snowshoe hare,1,1
LU1,LU1_80,450,white-tailed deer,60,1
LU1,LU1_80,450,wolverine,0,0
LU1,LU1_82,453,black bear,7,1
LU1,LU1_82,453,caribou,0,0
LU1,LU1_82,453,cougar,0,0
LU1,LU1_82,453,coyote,13,1
LU1,LU1_82,453,fisher,6,1
LU1,LU1_82,453,grey wolf,0,0
LU1,LU1_82,453,lynx,5,1
LU1,LU1_82,453,moose,0,0
LU1,LU1_82,453,red fox,0,0
LU1,LU1_82,453,red squirrel,60,1
LU1,LU1_82,453,snowshoe hare,68,1
LU1,LU1_82,453,white-tailed deer,10,1
LU1,LU1_82,453,wolverine,0,0
LU1,LU1_83,450,black bear,10,1
LU1,LU1_83,450,caribou,0,0
LU1,LU1_83,450,cougar,0,0
LU1,LU1_83,450,coyote,13,1
LU1,LU1_83,450,fisher,0,0
LU1,LU1_83,450,grey wolf,0,0
LU1,LU1_83,450,lynx,1,1
LU1,LU1_83,450,moose,0,0
LU1,LU1_83,450,red fox,0,0
LU1,LU1_83,450,red squirrel,17,1
LU1,LU1_83,450,snowshoe hare,5,1
LU1,LU1_83,450,white-tailed deer,15,1
LU1,LU1_83,450,wolverine,0,0
LU1,LU1_84,451,black bear,21,1
LU1,LU1_84,451,caribou,0,0
LU1,LU1_84,451,cougar,0,0
LU1,LU1_84,451,coyote,13,1
LU1,LU1_84,451,fisher,1,1
LU1,LU1_84,451,grey wolf,2,1
LU1,LU1_84,451,lynx,2,1
LU1,LU1_84,451,moose,1,1
LU1,LU1_84,451,red fox,1,1
LU1,LU1_84,451,red squirrel,56,1
LU1,LU1_84,451,snowshoe hare,229,1
LU1,LU1_84,451,white-tailed deer,49,1
LU1,LU1_84,451,wolverine,0,0
LU1,LU1_85,347,black bear,13,1
LU1,LU1_85,347,caribou,0,0
LU1,LU1_85,347,cougar,0,0
LU1,LU1_85,347,coyote,20,1
LU1,LU1_85,347,fisher,3,1
LU1,LU1_85,347,grey wolf,3,1
LU1,LU1_85,347,lynx,2,1
LU1,LU1_85,347,moose,1,1
LU1,LU1_85,347,red fox,0,0
LU1,LU1_85,347,red squirrel,31,1
LU1,LU1_85,347,snowshoe hare,29,1
LU1,LU1_85,347,white-tailed deer,64,1
LU1,LU1_85,347,wolverine,0,0
LU1,LU1_86,407,black bear,3,1
LU1,LU1_86,407,caribou,0,0
LU1,LU1_86,407,cougar,0,0
LU1,LU1_86,407,coyote,12,1
LU1,LU1_86,407,fisher,2,1
LU1,LU1_86,407,grey wolf,0,0
LU1,LU1_86,407,lynx,0,0
LU1,LU1_86,407,moose,0,0
LU1,LU1_86,407,red fox,0,0
LU1,LU1_86,407,red squirrel,16,1
LU1,LU1_86,407,snowshoe hare,1,1
LU1,LU1_86,407,white-tailed deer,72,1
LU1,LU1_86,407,wolverine,0,0
LU13,LU13_11,347,black bear,1,1
LU13,LU13_11,347,caribou,0,0
LU13,LU13_11,347,cougar,0,0
LU13,LU13_11,347,coyote,5,1
LU13,LU13_11,347,fisher,0,0
LU13,LU13_11,347,grey wolf,0,0
LU13,LU13_11,347,lynx,2,1
LU13,LU13_11,347,moose,0,0
LU13,LU13_11,347,red fox,0,0
LU13,LU13_11,347,red squirrel,0,0
LU13,LU13_11,347,snowshoe hare,39,1
LU13,LU13_11,347,white-tailed deer,0,0
LU13,LU13_11,347,wolverine,0,0
LU13,LU13_12,374,black bear,3,1
LU13,LU13_12,374,caribou,0,0
LU13,LU13_12,374,cougar,0,0
LU13,LU13_12,374,coyote,1,1
LU13,LU13_12,374,fisher,0,0
LU13,LU13_12,374,grey wolf,0,0
LU13,LU13_12,374,lynx,1,1
LU13,LU13_12,374,moose,3,1
LU13,LU13_12,374,red fox,0,0
LU13,LU13_12,374,red squirrel,0,0
LU13,LU13_12,374,snowshoe hare,5,1
LU13,LU13_12,374,white-tailed deer,3,1
LU13,LU13_12,374,wolverine,0,0
LU13,LU13_128,307,black bear,14,1
LU13,LU13_128,307,caribou,0,0
LU13,LU13_128,307,cougar,0,0
LU13,LU13_128,307,coyote,7,1
LU13,LU13_128,307,fisher,0,0
LU13,LU13_128,307,grey wolf,13,1
LU13,LU13_128,307,lynx,7,1
LU13,LU13_128,307,moose,6,1
LU13,LU13_128,307,red fox,0,0
LU13,LU13_128,307,red squirrel,6,1
LU13,LU13_128,307,snowshoe hare,16,1
LU13,LU13_128,307,white-tailed deer,4,1
LU13,LU13_128,307,wolverine,0,0
LU13,LU13_13,339,black bear,16,1
LU13,LU13_13,339,caribou,0,0
LU13,LU13_13,339,cougar,0,0
LU13,LU13_13,339,coyote,3,1
LU13,LU13_13,339,fisher,1,1
LU13,LU13_13,339,grey wolf,2,1
LU13,LU13_13,339,lynx,2,1
LU13,LU13_13,339,moose,3,1
LU13,LU13_13,339,red fox,0,0
LU13,LU13_13,339,red squirrel,4,1
LU13,LU13_13,339,snowshoe hare,5,1
LU13,LU13_13,339,white-tailed deer,9,1
LU13,LU13_13,339,wolverine,1,1
LU13,LU13_131,345,black bear,7,1
LU13,LU13_131,345,caribou,0,0
LU13,LU13_131,345,cougar,0,0
LU13,LU13_131,345,coyote,1,1
LU13,LU13_131,345,fisher,0,0
LU13,LU13_131,345,grey wolf,2,1
LU13,LU13_131,345,lynx,8,1
LU13,LU13_131,345,moose,7,1
LU13,LU13_131,345,red fox,0,0
LU13,LU13_131,345,red squirrel,4,1
LU13,LU13_131,345,snowshoe hare,17,1
LU13,LU13_131,345,white-tailed deer,3,1
LU13,LU13_131,345,wolverine,3,1
LU13,LU13_14,361,black bear,13,1
LU13,LU13_14,361,caribou,0,0
LU13,LU13_14,361,cougar,0,0
LU13,LU13_14,361,coyote,4,1
LU13,LU13_14,361,fisher,0,0
LU13,LU13_14,361,grey wolf,0,0
LU13,LU13_14,361,lynx,1,1
LU13,LU13_14,361,moose,4,1
LU13,LU13_14,361,red fox,0,0
LU13,LU13_14,361,red squirrel,0,0
LU13,LU13_14,361,snowshoe hare,7,1
LU13,LU13_14,361,white-tailed deer,5,1
LU13,LU13_14,361,wolverine,0,0
LU13,LU13_15,361,black bear,8,1
LU13,LU13_15,361,caribou,0,0
LU13,LU13_15,361,cougar,0,0
LU13,LU13_15,361,coyote,10,1
LU13,LU13_15,361,fisher,0,0
LU13,LU13_15,361,grey wolf,3,1
LU13,LU13_15,361,lynx,1,1
LU13,LU13_15,361,moose,0,0
LU13,LU13_15,361,red fox,0,0
LU13,LU13_15,361,red squirrel,3,1
LU13,LU13_15,361,snowshoe hare,17,1
LU13,LU13_15,361,white-tailed deer,8,1
LU13,LU13_15,361,wolverine,0,0
LU13,LU13_16,356,black bear,4,1
LU13,LU13_16,356,caribou,0,0
LU13,LU13_16,356,cougar,0,0
LU13,LU13_16,356,coyote,10,1
LU13,LU13_16,356,fisher,0,0
LU13,LU13_16,356,grey wolf,0,0
LU13,LU13_16,356,lynx,5,1
LU13,LU13_16,356,moose,3,1
LU13,LU13_16,356,red fox,0,0
LU13,LU13_16,356,red squirrel,20,1
LU13,LU13_16,356,snowshoe hare,2,1
LU13,LU13_16,356,white-tailed deer,3,1
LU13,LU13_16,356,wolverine,0,0
LU13,LU13_17,372,black bear,12,1
LU13,LU13_17,372,caribou,0,0
LU13,LU13_17,372,cougar,0,0
LU13,LU13_17,372,coyote,17,1
LU13,LU13_17,372,fisher,0,0
LU13,LU13_17,372,grey wolf,0,0
LU13,LU13_17,372,lynx,5,1
LU13,LU13_17,372,moose,8,1
LU13,LU13_17,372,red fox,0,0
LU13,LU13_17,372,red squirrel,3,1
LU13,LU13_17,372,snowshoe hare,15,1
LU13,LU13_17,372,white-tailed deer,2,1
LU13,LU13_17,372,wolverine,0,0
LU13,LU13_18,375,black bear,4,1
LU13,LU13_18,375,caribou,0,0
LU13,LU13_18,375,cougar,0,0
LU13,LU13_18,375,coyote,30,1
LU13,LU13_18,375,fisher,0,0
LU13,LU13_18,375,grey wolf,0,0
LU13,LU13_18,375,lynx,4,1
LU13,LU13_18,375,moose,0,0
LU13,LU13_18,375,red fox,0,0
LU13,LU13_18,375,red squirrel,35,1
LU13,LU13_18,375,snowshoe hare,72,1
LU13,LU13_18,375,white-tailed deer,13,1
LU13,LU13_18,375,wolverine,0,0
LU13,LU13_19,375,black bear,3,1
LU13,LU13_19,375,caribou,0,0
LU13,LU13_19,375,cougar,0,0
LU13,LU13_19,375,coyote,0,0
LU13,LU13_19,375,fisher,0,0
LU13,LU13_19,375,grey wolf,2,1
LU13,LU13_19,375,lynx,1,1
LU13,LU13_19,375,moose,6,1
LU13,LU13_19,375,red fox,0,0
LU13,LU13_19,375,red squirrel,6,1
LU13,LU13_19,375,snowshoe hare,42,1
LU13,LU13_19,375,white-tailed deer,0,0
LU13,LU13_19,375,wolverine,0,0
LU13,LU13_20,371,black bear,4,1
LU13,LU13_20,371,caribou,0,0
LU13,LU13_20,371,cougar,0,0
LU13,LU13_20,371,coyote,1,1
LU13,LU13_20,371,fisher,0,0
LU13,LU13_20,371,grey wolf,0,0
LU13,LU13_20,371,lynx,2,1
LU13,LU13_20,371,moose,2,1
LU13,LU13_20,371,red fox,0,0
LU13,LU13_20,371,red squirrel,3,1
LU13,LU13_20,371,snowshoe hare,12,1
LU13,LU13_20,371,white-tailed deer,0,0
LU13,LU13_20,371,wolverine,0,0
LU13,LU13_21,374,black bear,1,1
LU13,LU13_21,374,caribou,0,0
LU13,LU13_21,374,cougar,0,0
LU13,LU13_21,374,coyote,32,1
LU13,LU13_21,374,fisher,0,0
LU13,LU13_21,374,grey wolf,0,0
LU13,LU13_21,374,lynx,5,1
LU13,LU13_21,374,moose,0,0
LU13,LU13_21,374,red fox,0,0
LU13,LU13_21,374,red squirrel,7,1
LU13,LU13_21,374,snowshoe hare,17,1
LU13,LU13_21,374,white-tailed deer,14,1
LU13,LU13_21,374,wolverine,0,0
LU13,LU13_22,367,black bear,7,1
LU13,LU13_22,367,caribou,0,0
LU13,LU13_22,367,cougar,0,0
LU13,LU13_22,367,coyote,7,1
LU13,LU13_22,367,fisher,0,0
LU13,LU13_22,367,grey wolf,0,0
LU13,LU13_22,367,lynx,2,1
LU13,LU13_22,367,moose,4,1
LU13,LU13_22,367,red fox,0,0
LU13,LU13_22,367,red squirrel,4,1
LU13,LU13_22,367,snowshoe hare,26,1
LU13,LU13_22,367,white-tailed deer,0,0
LU13,LU13_22,367,wolverine,0,0
LU13,LU13_26,374,black bear,6,1
LU13,LU13_26,374,caribou,0,0
LU13,LU13_26,374,cougar,0,0
LU13,LU13_26,374,coyote,0,0
LU13,LU13_26,374,fisher,1,1
LU13,LU13_26,374,grey wolf,1,1
